game_number,move_count,score,max_tile,avg_move_time_sec
1,2643,4916,4096,0.17417649342352542
2,997,1448,1024,0.23342481682986888
3,2612,3856,4096,0.1719570410927076
4,1461,2196,2048,0.19490005119788492
5,1944,4312,2048,0.19182586154820006
6,974,2012,1024,0.23223174181317402
7,1024,1848,1024,0.21962838852778077
8,1538,3688,2048,0.20080811676650426
9,3250,5912,4096,0.15054460782271165
10,3612,11416,4096,0.15036232757938
11,3180,3916,4096,0.15562989096971427
12,1892,3172,2048,0.17794825171315393
13,3746,6528,4096,0.1389711846404068
14,1897,3208,2048,0.18467521064207312
15,1894,2460,2048,0.18221680491124187
16,1561,3196,2048,0.20270141052329183
17,3647,5908,4096,0.14504922838579767
18,2761,3888,4096,0.1718291111158228
19,2824,4804,4096,0.1529878354275193
20,1449,3036,2048,0.18945578544858901
21,530,1140,512,0.2597052169295977
22,1940,3452,2048,0.21160133278247006
23,1898,3476,2048,0.21376949454509547
24,1908,2720,2048,0.22371127070620875
25,1196,1992,2048,0.2920500281263753
26,3592,5128,4096,0.19151854435425825
27,1922,5500,2048,0.19873014672365694
28,2380,4588,4096,0.20808235657315294
29,3537,4700,4096,0.1975729108901559
30,3648,5488,4096,0.17163712720860513
31,1881,4724,2048,0.21191914496049166
32,1928,3812,2048,0.21674854923580691
33,3530,5432,4096,0.18110886423851208
34,3291,4584,4096,0.1652170798221427
35,2338,3648,4096,0.18330983936123812
36,1811,3540,2048,0.20628063511545655
37,1861,2880,2048,0.20755872836617742
38,2745,4676,4096,0.17197920377137232
39,1857,3580,2048,0.1872700314786271
40,1831,3660,2048,0.18571023821244795
41,3646,6204,4096,0.15395074595609864
42,3220,5948,4096,0.14963904878367548
43,944,2348,1024,0.23683645386817093
44,2849,3872,4096,0.1795261102879244
45,1875,2648,2048,0.19064178403218587
46,3192,7532,4096,0.16098205360553616
47,1946,2504,2048,0.1759378448174644
48,1849,2640,2048,0.191529103006267
49,2680,5752,4096,0.16576550478365884
50,1887,2824,2048,0.19026323115313945
51,2888,10184,4096,0.16930144381325002
52,3483,5748,4096,0.15042241120044095
53,2854,5288,4096,0.17108110205310162
54,2881,5024,4096,0.1825488302203691
55,1456,5624,2048,0.21622016256327156
56,963,1304,1024,0.22728936026029498
57,2679,4272,4096,0.17744011975082277
58,2849,4960,4096,0.15961813767695268
59,1855,3732,2048,0.19583739000510655
60,1518,2836,2048,0.19675302898145633
61,2327,3596,4096,0.18143360236708472
62,1932,3420,2048,0.1860166219203862
63,3644,6308,4096,0.1496871234164149
64,1001,1784,1024,0.21452394398775967
65,1915,5152,2048,0.18499994564305397
66,2442,3660,4096,0.1676507450145937
67,3295,5904,4096,0.14865927710699564
68,2837,4256,4096,0.16966913290161628
69,1957,2996,2048,0.17024445022072301
70,2857,4780,4096,0.14590564999164798
71,2816,4912,4096,0.1484492172233083
72,1862,2340,2048,0.17990356459653467
73,2560,3364,4096,0.16467135949060321
74,971,1420,1024,0.2146224668661917
75,1670,4564,2048,0.17868069231867076
76,2593,7012,4096,0.149180015265321
77,3344,5360,4096,0.1515003279493186
78,1984,3692,2048,0.15542343138687073
79,3559,5888,4096,0.1384997723577531
80,1886,3216,2048,0.17237924922688264
81,1074,2004,1024,0.20680134678242149
82,2810,3972,4096,0.1670914558329192
83,3647,6596,4096,0.14497375030664017
84,1815,2840,2048,0.19341740174727007
85,1410,2060,2048,0.1912690284404349
86,1902,3072,2048,0.17295081394829334
87,1873,2952,2048,0.16959120472420744
88,1683,3032,2048,0.19082856744935098
89,1919,2964,2048,0.1708852858391822
90,1998,2760,2048,0.17748051637166493
91,1908,2812,2048,0.17383113197310665
92,1227,2120,2048,0.196329009562075
93,1517,2980,2048,0.1823990376434125
94,1864,4744,2048,0.18130111489684797
95,1868,3792,2048,0.19002380169433497
96,2387,4144,4096,0.16388088896727032
97,3338,5316,4096,0.1540311979204684
98,1476,2072,2048,0.19117670346727864
99,3263,4104,4096,0.15794020279250992
100,2820,7052,4096,0.16375338786037255
