game_number,move_count,score,max_tile,avg_move_time_sec
1,935,1680,1024,0.002153164817687662
2,775,1108,1024,0.0021541936935917023
3,933,1340,1024,0.002119116461162015
4,983,1764,1024,0.0020441409893947847
5,575,1036,512,0.0021233807439389437
6,990,1600,1024,0.0020954440338443025
7,479,452,512,0.0022460817046354607
8,1311,2432,2048,0.0019118182082652681
9,754,1184,1024,0.002149365308746419
10,1379,2404,2048,0.0019417075336282024
11,1023,1656,1024,0.00208328616234564
12,958,1672,1024,0.002202547915544291
13,550,820,512,0.0022515583038330077
14,988,1444,1024,0.0019473778574090254
15,918,1576,1024,0.002068531798900862
16,1394,2836,2048,0.0019710746351923455
17,628,1440,1024,0.0022499462601485525
18,1017,1700,1024,0.002027237778685203
19,868,1420,1024,0.002195508524020147
20,958,2028,1024,0.0021196240423118893
21,1440,2556,2048,0.002073168589009179
22,508,988,512,0.002109913844761886
23,1417,2748,2048,0.001984598271511942
24,546,1460,512,0.0021622870867942278
25,1657,2208,2048,0.0020088086159889716
26,502,760,512,0.0022244363192068153
27,725,1088,1024,0.0022520913748905577
28,928,1484,1024,0.002233125783246139
29,979,1660,1024,0.0019433040540966
30,1003,1676,1024,0.0019751434193056817
31,1065,1492,1024,0.0018883476794605523
32,977,1776,1024,0.0020293730674282922
33,686,1484,1024,0.002030136981441398
34,525,668,512,0.002131295885358538
35,482,976,512,0.0022540715720148997
36,502,884,512,0.0022369024763069303
37,904,2724,1024,0.0020877800684059615
38,857,1332,1024,0.0022094669809419325
39,476,1040,512,0.0022388451239641976
40,515,812,512,0.0022148178619088477
41,967,2152,1024,0.0021226176801363954
42,601,868,512,0.002142670150604502
43,937,1688,1024,0.0020433785185106535
44,330,528,256,0.0023118756034157494
45,1421,2012,2048,0.001970856228317701
46,784,2436,1024,0.0021158024972798874
47,1080,1452,1024,0.0019228767465662073
48,1655,2264,2048,0.0018499792162385233
49,947,1948,1024,0.002037741944052224
50,898,1836,1024,0.0020777393290088543
51,779,784,1024,0.002036743506846593
52,891,1884,1024,0.0019839569909537815
53,914,1600,1024,0.002150487847609906
54,760,992,1024,0.0019883623248652406
55,529,772,512,0.002244839370814073
56,965,1396,1024,0.0020227775672556824
57,773,1276,1024,0.0020719391870930464
58,411,728,512,0.0021855332265515105
59,848,1420,1024,0.0021087288294198378
60,1361,2124,2048,0.002054929908455338
61,968,1864,1024,0.002202674130762904
62,735,1304,1024,0.002092842504280765
63,647,1052,1024,0.0021998989158288403
64,1428,2160,2048,0.0020332186161970893
65,1312,1888,2048,0.001950854390132718
66,1036,1720,1024,0.0020257213861325533
67,514,840,512,0.0022392129155912287
68,741,852,1024,0.0021837159850497637
69,856,1032,1024,0.002026257392402007
70,846,1080,1024,0.0020266466952384788
71,937,1596,1024,0.002042619243121071
72,495,900,512,0.0023311364530312893
73,941,1576,1024,0.0021106801554956547
74,968,1440,1024,0.002058379413667789
75,1404,2456,2048,0.0019140749575405718
76,917,1424,1024,0.002148018278498426
77,544,892,512,0.0021652680109528932
78,419,876,512,0.002170718655096887
79,533,836,512,0.0021998023450039116
80,500,740,512,0.002144911289215088
81,1191,2052,2048,0.0020476206323862276
82,530,692,512,0.0022248560527585587
83,861,1060,1024,0.0021893582139142576
84,437,540,512,0.0022614062241613185
85,950,1692,1024,0.002022442566721063
86,637,1184,1024,0.002302575523100992
87,926,1680,1024,0.001987488429438218
88,672,1100,1024,0.0021235247453053794
89,995,1716,1024,0.0020916356513248618
90,514,800,512,0.002131144360345625
91,511,668,512,0.0022280304865827764
92,761,1140,1024,0.0020357650776886907
93,943,1468,1024,0.0020254444595611994
94,841,1628,1024,0.002112909389591104
95,582,836,512,0.0021475840270314427
96,520,1532,512,0.002068380209115835
97,941,1404,1024,0.0020682560903486358
98,839,2584,1024,0.0021193118430718476
99,725,1028,1024,0.00214413412686052
100,1240,2552,2048,0.0020239282038904006
