game_number,move_count,score,max_tile,avg_move_time_sec
1,1217,4512,2048,0.046352735384625296
2,1846,2812,2048,0.041749396019353895
3,1891,2540,2048,0.039760167859711384
4,1917,3184,2048,0.03808860736522565
5,1647,2592,2048,0.04435470195415893
6,1657,2340,2048,0.04420966733703429
7,1859,2800,2048,0.04137653019429536
8,2034,3176,2048,0.03939096179800868
9,2383,7888,4096,0.039645345382114144
10,1688,4016,2048,0.040645871823432884
11,3536,6488,4096,0.03440633692622724
12,975,1524,1024,0.04700305351844201
13,1898,4120,2048,0.037058004338070515
14,1897,2768,2048,0.04172721421900836
15,3096,4992,4096,0.0351176069380393
16,1291,2304,2048,0.04302105563818993
17,3316,4364,4096,0.03510336011684128
18,3303,6076,4096,0.03575840517495063
19,1911,3056,2048,0.04102679673818192
20,1605,4376,2048,0.045093227249811
21,2100,4424,2048,0.03734856685002645
22,1843,2608,2048,0.03980970524991264
23,1880,2844,2048,0.041022822197447434
24,1721,3244,2048,0.04158030506623893
25,1071,2164,1024,0.04388734784558151
26,3290,6168,4096,0.034166390990051455
27,1776,2992,2048,0.04221103467919805
28,1431,3892,2048,0.04434372594021651
29,1835,3332,2048,0.03929140262447846
30,1017,1716,1024,0.043913221875006
31,2339,4224,4096,0.03986968531370061
32,1850,3796,2048,0.04114502236649797
33,1848,3536,2048,0.040273395451632416
34,1044,1412,1024,0.04437020158402308
35,1920,3176,2048,0.04020441211760044
36,2883,5660,4096,0.03555270676971764
37,1736,3080,2048,0.043740691265202886
38,1885,3256,2048,0.03881861309790169
39,1731,3312,2048,0.04157866473007863
40,3276,6044,4096,0.03583464452198574
41,1874,3928,2048,0.042628348191748815
42,1977,3312,2048,0.04108653589517828
43,2629,3692,4096,0.037596228821915156
44,1843,2304,2048,0.04013402256316228
45,2854,4112,4096,0.03675302977986326
46,2845,8420,4096,0.03679357630925773
47,1426,1864,2048,0.04505384520093321
48,1662,3056,2048,0.04238505354857187
49,2782,4776,4096,0.03814270743185629
50,2816,5136,4096,0.03663348381153562
51,1680,3116,2048,0.04260360130241939
52,2840,4248,4096,0.03632603707447858
53,1850,3332,2048,0.03831429752143654
54,3109,5420,4096,0.0348997725747183
55,1907,3464,2048,0.03602742461178024
56,1438,2532,2048,0.045414140725168965
57,1892,2888,2048,0.040018151224793644
58,3033,5432,4096,0.0347824564398298
59,1870,2664,2048,0.04017680813284481
60,3092,6008,4096,0.034128837335618625
61,1025,1876,1024,0.04810373515617557
62,2017,2812,2048,0.03757854399257919
63,1064,2088,1024,0.044729298218748624
64,1667,2632,2048,0.04259734662907812
65,1434,3896,2048,0.04399914006641553
66,1860,3356,2048,0.04109580721906436
67,1803,2644,2048,0.043080950735412696
68,3625,6368,4096,0.03345655401821794
69,1620,2340,2048,0.04079344669977824
70,1453,2024,2048,0.043583499425374796
71,1686,2700,2048,0.04030624191107699
72,1465,1856,2048,0.04320707207246852
73,1876,3264,2048,0.04122241003426916
74,1095,1988,1024,0.04423564340425953
75,968,1884,1024,0.04779116649273013
76,3532,5720,4096,0.03170524988142037
77,2807,4812,4096,0.03635446567487836
78,2031,3176,2048,0.036269542209506914
79,1944,2892,2048,0.03663612209229803
80,972,1528,1024,0.045702678676495335
81,2980,5468,4096,0.035717715993023556
82,1843,2756,2048,0.043388735129014346
83,1781,5012,2048,0.04107032419255046
84,3231,7400,4096,0.03311090357198098
85,1044,1584,1024,0.04399844832804011
86,1882,2820,2048,0.042477332950271784
87,1660,2232,2048,0.0414332392704056
88,939,2100,1024,0.04968935105239494
89,1802,2348,2048,0.03912026278848257
90,740,2172,1024,0.0521395518973067
91,2813,4480,4096,0.03608857470816495
92,1757,3076,2048,0.0392751586525428
93,1039,2044,1024,0.04665600530681298
94,3554,10052,4096,0.03418840574426603
95,1456,2312,2048,0.044659122169672785
96,1895,4192,2048,0.040343637894200146
97,1913,3584,2048,0.03784311409714455
98,1763,2780,2048,0.040310618286435736
99,1799,2876,2048,0.04177748235879573
100,1907,3328,2048,0.04118173861291062
